game_id,description,shot_outcome,period,period_seconds_remaining,game_seconds_remaining,home_score,away_score,home_name,away_name,event_team,event_goalie_name,empty_net,event_player_1_name,event_player_1_type,event_player_2_name,event_player_2_type,strength_code,x_fixed,y_fixed,shot_distance,shot_angle
2021020022,Artem Zub Wrist Shot saved by Jack Campbell,SHOT,1,410,2810,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Artem.Zub,Shooter,Jack.Campbell,Goalie,EV,-56,19,38.1,29.9
2021020022,Michael Amadio Wrist Shot saved by Anton Forsberg,SHOT,1,404,2804,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Michael.Amadio,Shooter,Anton.Forsberg,Goalie,EV,61,33,43.3,49.7
2021020022,Wayne Simmonds Wide of Net Anton Forsberg,MISSED_SHOT,1,392,2792,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Wayne.Simmonds,Shooter,Anton.Forsberg,Unknown,EV,76,-4,13.6,17.1
2021020022,Connor Brown shot blocked shot by Jason Spezza,BLOCKED_SHOT,1,378,2778,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Connor.Brown,Shooter,Jason.Spezza,Blocker,SH,-76,-19,NA,NA
2021020022,Josh Norris Wide of Net Jack Campbell,MISSED_SHOT,1,323,2723,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Josh.Norris,Shooter,Jack.Campbell,Unknown,EV,-79,-8,12.8,38.7
2021020022,Zach Sanford Wide of Net Jack Campbell,MISSED_SHOT,1,284,2684,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Zach.Sanford,Shooter,Jack.Campbell,Unknown,EV,-60,32,43.2,47.8
2021020022,Mitchell Marner shot blocked shot by Josh Brown,BLOCKED_SHOT,1,160,2560,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Mitchell.Marner,Shooter,Josh.Brown,Blocker,PP,78,-5,NA,NA
2021020022,Morgan Rielly shot blocked shot by Chris Tierney,BLOCKED_SHOT,1,147,2547,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Morgan.Rielly,Shooter,Chris.Tierney,Blocker,PP,54,16,NA,NA
2021020022,Pierre Engvall Wrist Shot saved by Anton Forsberg,SHOT,1,101,2501,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Pierre.Engvall,Shooter,Anton.Forsberg,Goalie,PP,69,17,26.2,40.4
2021020022,Michael Bunting Wrist Shot saved by Anton Forsberg,SHOT,1,96,2496,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Michael.Bunting,Shooter,Anton.Forsberg,Goalie,PP,64,0,25,0
2021020022,Michael Bunting shot blocked shot by Josh Brown,BLOCKED_SHOT,1,85,2485,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Michael.Bunting,Shooter,Josh.Brown,Blocker,PP,71,9,NA,NA
2021020022,Rasmus Sandin Wide of Net Anton Forsberg,MISSED_SHOT,1,61,2461,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Rasmus.Sandin,Shooter,Anton.Forsberg,Unknown,EV,41,35,59.4,36.1
2021020022,Jake Muzzin shot blocked shot by Thomas Chabot,BLOCKED_SHOT,1,52,2452,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Jake.Muzzin,Shooter,Thomas.Chabot,Blocker,EV,64,-10,NA,NA
2021020022,Michael Bunting Backhand saved by Anton Forsberg,SHOT,1,45,2445,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Michael.Bunting,Shooter,Anton.Forsberg,Goalie,EV,67,3,22.2,7.8
2021020022,Jake Muzzin shot blocked shot by Nikita Zaitsev,BLOCKED_SHOT,1,40,2440,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Jake.Muzzin,Shooter,Nikita.Zaitsev,Blocker,EV,83,0,NA,NA
2021020022,Jake Muzzin shot blocked shot by Josh Brown,BLOCKED_SHOT,1,22,2422,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Jake.Muzzin,Shooter,Josh.Brown,Blocker,EV,71,-10,NA,NA
2021020022,Alexander Kerfoot Wide of Net Anton Forsberg,MISSED_SHOT,1,9,2409,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Alexander.Kerfoot,Shooter,Anton.Forsberg,Unknown,EV,79,3,10.4,16.7
2021020022,Rasmus Sandin Wrist Shot saved by Anton Forsberg,SHOT,2,1108,2308,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Rasmus.Sandin,Shooter,Anton.Forsberg,Goalie,PP,38,-29,58.7,29.6
2021020022,Tyler Ennis Wrist Shot saved by Jack Campbell,SHOT,2,1094,2294,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Tyler.Ennis,Shooter,Jack.Campbell,Goalie,EV,-82,8,10.6,48.8
2021020022,Nick Holden Wide of Net Jack Campbell,MISSED_SHOT,2,1086,2286,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Nick.Holden,Shooter,Jack.Campbell,Unknown,EV,-41,-34,58.8,35.3
2021020022,Ondrej Kase Wide of Net Anton Forsberg,MISSED_SHOT,2,1044,2244,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Ondrej.Kase,Shooter,Anton.Forsberg,Unknown,EV,60,-38,47.8,52.7
2021020022,Thomas Chabot shot blocked shot by Morgan Rielly,BLOCKED_SHOT,2,1031,2231,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Thomas.Chabot,Shooter,Morgan.Rielly,Blocker,EV,-64,-18,NA,NA
2021020022,Artem Zub shot blocked shot by Jason Spezza,BLOCKED_SHOT,2,1014,2214,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Artem.Zub,Shooter,Jason.Spezza,Blocker,EV,-50,17,NA,NA
2021020022,Morgan Rielly Goalpost Anton Forsberg,MISSED_SHOT,2,981,2181,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Morgan.Rielly,Shooter,Anton.Forsberg,Unknown,EV,68,-9,22.8,23.2
2021020022,Mitchell Marner Wide of Net Anton Forsberg,MISSED_SHOT,2,965,2165,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Mitchell.Marner,Shooter,Anton.Forsberg,Unknown,EV,60,0,29,0
2021020022,John Tavares Backhand saved by Anton Forsberg,SHOT,2,955,2155,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,John.Tavares,Shooter,Anton.Forsberg,Goalie,EV,65,16,28.8,33.7
2021020022,Jake Muzzin Wrist Shot saved by Anton Forsberg,SHOT,2,939,2139,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Jake.Muzzin,Shooter,Anton.Forsberg,Goalie,EV,39,2,50,2.3
2021020022,Zach Sanford Wrist Shot saved by Jack Campbell,SHOT,2,923,2123,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Zach.Sanford,Shooter,Jack.Campbell,Goalie,EV,-59,23,37.8,37.5
2021020022,Thomas Chabot Wide of Net Jack Campbell,MISSED_SHOT,2,911,2111,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Thomas.Chabot,Shooter,Jack.Campbell,Unknown,SH,-34,23,59.6,22.7
2021020022,Nick Paul Wrist Shot saved by Jack Campbell,SHOT,2,898,2098,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Nick.Paul,Shooter,Jack.Campbell,Goalie,SH,-59,16,34,28.1
2021020022,Morgan Rielly Wrist Shot saved by Anton Forsberg,SHOT,2,886,2086,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Morgan.Rielly,Shooter,Anton.Forsberg,Goalie,PP,67,-39,44.8,60.6
2021020022,Jason Spezza Wide of Net Anton Forsberg,MISSED_SHOT,2,837,2037,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Jason.Spezza,Shooter,Anton.Forsberg,Unknown,EV,86,-23,23.2,82.6
2021020022,Mitchell Marner shot blocked shot by Victor Mete,BLOCKED_SHOT,2,766,1966,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Mitchell.Marner,Shooter,Victor.Mete,Blocker,EV,74,-1,NA,NA
2021020022,John Tavares Backhand saved by Anton Forsberg,SHOT,2,761,1961,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,John.Tavares,Shooter,Anton.Forsberg,Goalie,EV,77,-3,12.4,14
2021020022,Mitchell Marner shot blocked shot by Nick Holden,BLOCKED_SHOT,2,753,1953,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Mitchell.Marner,Shooter,Nick.Holden,Blocker,EV,77,6,NA,NA
2021020022,John Tavares Wrist Shot saved by Anton Forsberg,SHOT,2,719,1919,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,John.Tavares,Shooter,Anton.Forsberg,Goalie,PP,78,-1,11,5.2
2021020022,Jason Spezza Wrist Shot saved by Anton Forsberg,SHOT,2,713,1913,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Jason.Spezza,Shooter,Anton.Forsberg,Goalie,PP,61,-18,33.3,32.7
2021020022,William Nylander Wrist Shot saved by Anton Forsberg,SHOT,2,705,1905,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,William.Nylander,Shooter,Anton.Forsberg,Goalie,PP,62,25,36.8,42.8
2021020022,William Nylander Wrist Shot saved by Anton Forsberg,SHOT,2,661,1861,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,William.Nylander,Shooter,Anton.Forsberg,Goalie,PP,50,-17,42.5,23.6
2021020022,Nick Ritchie Backhand saved by Anton Forsberg,SHOT,2,660,1860,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Nick.Ritchie,Shooter,Anton.Forsberg,Goalie,PP,72,-4,17.5,13.2
2021020022,William Nylander Slap Shot saved by Anton Forsberg,SHOT,2,637,1837,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,William.Nylander,Shooter,Anton.Forsberg,Goalie,PP,61,16,32.2,29.7
2021020022,John Tavares Slap Shot saved by Anton Forsberg,SHOT,2,626,1826,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,John.Tavares,Shooter,Anton.Forsberg,Goalie,PP,82,-23,24,73.1
2021020022,Nick Holden Wrist Shot saved by Jack Campbell,SHOT,2,620,1820,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Nick.Holden,Shooter,Jack.Campbell,Goalie,SH,37,-18,127.3,8.1
2021020022,Rasmus Sandin Wide of Net Anton Forsberg,MISSED_SHOT,2,566,1766,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Rasmus.Sandin,Shooter,Anton.Forsberg,Unknown,PP,36,27,59.5,27
2021020022,Ondrej Kase shot blocked shot by Nick Holden,BLOCKED_SHOT,2,521,1721,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Ondrej.Kase,Shooter,Nick.Holden,Blocker,EV,79,-9,NA,NA
2021020022,Jake Muzzin shot blocked shot by Josh Brown,BLOCKED_SHOT,2,515,1715,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Jake.Muzzin,Shooter,Josh.Brown,Blocker,EV,67,19,NA,NA
2021020022,TJ Brodie shot blocked shot by Tim Stützle,BLOCKED_SHOT,2,507,1707,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,TJ.Brodie,Shooter,Tim.Stützle,Blocker,EV,72,8,NA,NA
2021020022,Tim Stützle Wrist Shot saved by Jack Campbell,SHOT,2,483,1683,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Tim.Stützle,Shooter,Jack.Campbell,Goalie,EV,-67,-4,22.4,10.3
2021020022,William Nylander Wide of Net Anton Forsberg,MISSED_SHOT,2,313,1513,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,William.Nylander,Shooter,Anton.Forsberg,Unknown,EV,73,-13,20.6,39.1
2021020022,Thomas Chabot Wrist Shot saved by Jack Campbell,SHOT,2,295,1495,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Thomas.Chabot,Shooter,Jack.Campbell,Goalie,EV,-58,-20,36.9,32.8
2021020022,Ondrej Kase Wide of Net Anton Forsberg,MISSED_SHOT,2,246,1446,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Ondrej.Kase,Shooter,Anton.Forsberg,Unknown,EV,79,-9,13.5,42
2021020022,Travis Dermott shot blocked shot by Victor Mete,BLOCKED_SHOT,2,235,1435,2,0,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Travis.Dermott,Shooter,Victor.Mete,Blocker,EV,77,-5,NA,NA
2021020022,Shane Pinto Wrist Shot saved by Jack Campbell,SHOT,2,205,1405,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Shane.Pinto,Shooter,Jack.Campbell,Goalie,EV,-57,14,34.9,23.6
2021020022,Connor Brown Wrist Shot saved by Jack Campbell,SHOT,2,195,1395,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Connor.Brown,Shooter,Jack.Campbell,Goalie,EV,-69,-11,22.8,28.8
2021020022,Thomas Chabot Wrist Shot saved by Jack Campbell,SHOT,2,172,1372,2,0,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Thomas.Chabot,Shooter,Jack.Campbell,Goalie,EV,-32,20,60.4,19.3
2021020022,"Josh Norris (1) Wrist Shot, assists: Drake Batherson (1), Tyler Ennis (2)",GOAL,2,138,1338,2,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,FALSE,Josh.Norris,Scorer,Drake.Batherson,Assist,PP,-76,14,19.1,47.1
2021020022,William Nylander Wrist Shot saved by Anton Forsberg,SHOT,2,110,1310,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,William.Nylander,Shooter,Anton.Forsberg,Goalie,PP,44,-13,46.8,16.1
2021020022,Connor Brown shot blocked shot by TJ Brodie,BLOCKED_SHOT,2,69,1269,2,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Connor.Brown,Shooter,TJ.Brodie,Blocker,EV,-66,-6,NA,NA
2021020022,Rasmus Sandin shot blocked shot by Zach Sanford,BLOCKED_SHOT,2,28,1228,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Rasmus.Sandin,Shooter,Zach.Sanford,Blocker,EV,67,17,NA,NA
2021020022,Pierre Engvall Wrist Shot saved by Anton Forsberg,SHOT,2,13,1213,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Pierre.Engvall,Shooter,Anton.Forsberg,Goalie,EV,7,21,84.6,14.4
2021020022,Morgan Rielly shot blocked shot by Josh Norris,BLOCKED_SHOT,2,3,1203,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Morgan.Rielly,Shooter,Josh.Norris,Blocker,PP,77,0,NA,NA
2021020022,Mitchell Marner Wrist Shot saved by Anton Forsberg,SHOT,2,0,1200,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Mitchell.Marner,Shooter,Anton.Forsberg,Goalie,PP,41,-10,49,11.8
2021020022,Pierre Engvall Wrist Shot saved by Anton Forsberg,SHOT,3,1185,1185,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Pierre.Engvall,Shooter,Anton.Forsberg,Goalie,EV,41,11,49.2,12.9
2021020022,Nikita Zaitsev shot blocked shot by Jake Muzzin,BLOCKED_SHOT,3,1110,1110,2,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Nikita.Zaitsev,Shooter,Jake.Muzzin,Blocker,SH,-68,23,NA,NA
2021020022,John Tavares shot blocked shot by Nikita Zaitsev,BLOCKED_SHOT,3,1101,1101,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,John.Tavares,Shooter,Nikita.Zaitsev,Blocker,PP,78,-10,NA,NA
2021020022,Rasmus Sandin shot blocked shot by Josh Brown,BLOCKED_SHOT,3,1078,1078,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Rasmus.Sandin,Shooter,Josh.Brown,Blocker,EV,77,10,NA,NA
2021020022,Morgan Rielly Wrist Shot saved by Anton Forsberg,SHOT,3,1036,1036,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Morgan.Rielly,Shooter,Anton.Forsberg,Goalie,EV,41,35,59.4,36.1
2021020022,Michael Amadio Wrist Shot saved by Anton Forsberg,SHOT,3,1006,1006,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Michael.Amadio,Shooter,Anton.Forsberg,Goalie,EV,59,11,32,20.1
2021020022,TJ Brodie Wide of Net Anton Forsberg,MISSED_SHOT,3,938,938,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,TJ.Brodie,Shooter,Anton.Forsberg,Unknown,PP,40,-31,58,32.3
2021020022,Mitchell Marner Wrist Shot saved by Anton Forsberg,SHOT,3,923,923,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Mitchell.Marner,Shooter,Anton.Forsberg,Goalie,PP,77,-12,17,45
2021020022,Tyler Ennis Wrist Shot saved by Jack Campbell,SHOT,3,855,855,2,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Tyler.Ennis,Shooter,Jack.Campbell,Goalie,EV,-85,15,15.5,75.1
2021020022,Zach Sanford Goalpost Jack Campbell,MISSED_SHOT,3,846,846,2,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Zach.Sanford,Shooter,Jack.Campbell,Unknown,EV,-76,3,13.3,13
2021020022,Jason Spezza shot blocked shot by Tim Stützle,BLOCKED_SHOT,3,810,810,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Jason.Spezza,Shooter,Tim.Stützle,Blocker,EV,68,-12,NA,NA
2021020022,Wayne Simmonds Goalpost Anton Forsberg,MISSED_SHOT,3,809,809,2,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Wayne.Simmonds,Shooter,Anton.Forsberg,Unknown,EV,79,11,14.9,47.7
2021020022,Josh Norris shot blocked shot by Jake Muzzin,BLOCKED_SHOT,3,799,799,2,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Josh.Norris,Shooter,Jake.Muzzin,Blocker,EV,-70,-4,NA,NA
2021020022,Tyler Ennis shot blocked shot by Timothy Liljegren,BLOCKED_SHOT,3,730,730,2,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Tyler.Ennis,Shooter,Timothy.Liljegren,Blocker,EV,-74,1,NA,NA
2021020022,"Michael Bunting (1) Wrist Shot, assists: Alexander Kerfoot (1), Timothy Liljegren (1)",GOAL,3,723,723,3,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,FALSE,Michael.Bunting,Scorer,Alexander.Kerfoot,Assist,EV,56,-8,34,13.6
2021020022,Alex Formenton Wide of Net Jack Campbell,MISSED_SHOT,3,681,681,3,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Alex.Formenton,Shooter,Jack.Campbell,Unknown,EV,-60,-20,35.2,34.6
2021020022,Drake Batherson Tip-In saved by Jack Campbell,SHOT,3,582,582,3,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Drake.Batherson,Shooter,Jack.Campbell,Goalie,EV,-80,-3,9.5,18.4
2021020022,Morgan Rielly Wrist Shot saved by Anton Forsberg,SHOT,3,537,537,3,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Anton.Forsberg,NA,Morgan.Rielly,Shooter,Anton.Forsberg,Goalie,EV,38,25,56.8,26.1
2021020022,Alex Formenton Wrist Shot saved by Jack Campbell,SHOT,3,488,488,3,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Alex.Formenton,Shooter,Jack.Campbell,Goalie,EV,-65,-18,30,36.9
2021020022,Josh Brown Wrist Shot saved by Jack Campbell,SHOT,3,423,423,3,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Josh.Brown,Shooter,Jack.Campbell,Goalie,SH,-34,19,58.2,19.1
2021020022,Tim Stützle Wide of Net Jack Campbell,MISSED_SHOT,3,389,389,3,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Tim.Stützle,Shooter,Jack.Campbell,Unknown,EV,-71,-29,34.1,58.2
2021020022,Drake Batherson Wide of Net Jack Campbell,MISSED_SHOT,3,382,382,3,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Drake.Batherson,Shooter,Jack.Campbell,Unknown,EV,-79,-2,10.2,11.3
2021020022,Pierre Engvall Wide of Net Anton Forsberg,MISSED_SHOT,3,326,326,3,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Pierre.Engvall,Shooter,Anton.Forsberg,Unknown,EV,60,30,41.7,46
2021020022,Artem Zub Over Net Jack Campbell,MISSED_SHOT,3,216,216,3,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Artem.Zub,Shooter,Jack.Campbell,Unknown,EV,-71,-15,23.4,39.8
2021020022,Connor Brown Wide of Net Jack Campbell,MISSED_SHOT,3,155,155,3,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Connor.Brown,Shooter,Jack.Campbell,Unknown,PP,-68,31,37.4,55.9
2021020022,Artem Zub Wide of Net Jack Campbell,MISSED_SHOT,3,84,84,3,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,NA,NA,Artem.Zub,Shooter,Jack.Campbell,Unknown,PP,-36,2,53,2.2
2021020022,Josh Norris Backhand saved by Jack Campbell,SHOT,3,59,59,3,1,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Jack.Campbell,NA,Josh.Norris,Shooter,Jack.Campbell,Goalie,PP,-66,18,29.2,38
2021020022,John Tavares Goalpost,MISSED_SHOT,3,24,24,3,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,John.Tavares,Shooter,NA,NA,SH,61,-37,46.4,52.9
2021020022,Mitchell Marner shot blocked shot by Thomas Chabot,BLOCKED_SHOT,3,15,15,3,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Mitchell.Marner,Shooter,Thomas.Chabot,Blocker,SH,70,-2,NA,NA
2021020022,Mitchell Marner shot blocked shot by Tim Stützle,BLOCKED_SHOT,3,4,4,3,1,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,NA,NA,Mitchell.Marner,Shooter,Tim.Stützle,Blocker,SH,68,-1,NA,NA
2021020023,Alexander Romanov Snap Shot saved by Igor Shesterkin,SHOT,1,1129,3529,0,0,Montréal Canadiens,New York Rangers,Montréal Canadiens,Igor.Shesterkin,NA,Alexander.Romanov,Shooter,Igor.Shesterkin,Goalie,EV,32,22,61.1,21.1
2021020023,Nick Suzuki shot blocked shot by Ryan Lindgren,BLOCKED_SHOT,1,1118,3518,0,0,Montréal Canadiens,New York Rangers,Montréal Canadiens,NA,NA,Nick.Suzuki,Shooter,Ryan.Lindgren,Blocker,EV,79,-7,NA,NA
2021020023,Josh Anderson Wide of Net Igor Shesterkin,MISSED_SHOT,1,1026,3426,0,0,Montréal Canadiens,New York Rangers,Montréal Canadiens,NA,NA,Josh.Anderson,Shooter,Igor.Shesterkin,Unknown,PP,68,4,21.4,10.8
2021020023,Nick Suzuki Wide of Net Igor Shesterkin,MISSED_SHOT,1,974,3374,0,0,Montréal Canadiens,New York Rangers,Montréal Canadiens,NA,NA,Nick.Suzuki,Shooter,Igor.Shesterkin,Unknown,PP,64,-13,28.2,27.5
2021020023,Nick Suzuki Wrist Shot saved by Igor Shesterkin,SHOT,1,963,3363,0,0,Montréal Canadiens,New York Rangers,Montréal Canadiens,Igor.Shesterkin,NA,Nick.Suzuki,Shooter,Igor.Shesterkin,Goalie,PP,63,-21,33.4,38.9
2021020023,Alexis Lafrenière Wrist Shot saved by Jake Allen,SHOT,1,881,3281,0,0,Montréal Canadiens,New York Rangers,New York Rangers,Jake.Allen,NA,Alexis.Lafrenière,Shooter,Jake.Allen,Goalie,EV,31,-34,124.7,15.8
2021020023,Dryden Hunt Wrist Shot saved by Jake Allen,SHOT,1,818,3218,0,0,Montréal Canadiens,New York Rangers,New York Rangers,Jake.Allen,NA,Dryden.Hunt,Shooter,Jake.Allen,Goalie,EV,-64,-25,35.4,45
2021020023,Chris Kreider Wrist Shot saved by Jake Allen,SHOT,1,755,3155,0,0,Montréal Canadiens,New York Rangers,New York Rangers,Jake.Allen,NA,Chris.Kreider,Shooter,Jake.Allen,Goalie,EV,-57,-22,38.8,34.5
2021020023,K'Andre Miller Wrist Shot saved by Jake Allen,SHOT,1,751,3151,0,0,Montréal Canadiens,New York Rangers,New York Rangers,Jake.Allen,NA,K'Andre.Miller,Shooter,Jake.Allen,Goalie,EV,-49,-7,40.6,9.9
2021020023,Joel Armia Wrist Shot saved by Igor Shesterkin,SHOT,1,734,3134,0,0,Montréal Canadiens,New York Rangers,Montréal Canadiens,Igor.Shesterkin,NA,Joel.Armia,Shooter,Igor.Shesterkin,Goalie,EV,1,-2,88,1.3
2021020023,Patrik Nemeth Wide of Net Jake Allen,MISSED_SHOT,1,698,3098,0,0,Montréal Canadiens,New York Rangers,New York Rangers,NA,NA,Patrik.Nemeth,Shooter,Jake.Allen,Unknown,EV,-31,-15,59.9,14.5
2021020023,Kaapo Kakko Wide of Net Jake Allen,MISSED_SHOT,1,691,3091,0,0,Montréal Canadiens,New York Rangers,New York Rangers,NA,NA,Kaapo.Kakko,Shooter,Jake.Allen,Unknown,EV,-63,36,44.4,54.2
2021020023,Nils Lundkvist shot blocked shot by Mathieu Perreault,BLOCKED_SHOT,1,683,3083,0,0,Montréal Canadiens,New York Rangers,New York Rangers,NA,NA,Nils.Lundkvist,Shooter,Mathieu.Perreault,Blocker,EV,-63,-6,NA,NA
